attachment_id,title,source_export,source_url,source_page_count,source_pages_json
8742,584,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/584.jpg,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8742"", ""title"": ""584"", ""url"": ""https://na.org.za/kzn/584/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4777"", ""title"": ""Events"", ""url"": ""https://na.org.za/kzn/et_pb_layout/events/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
8743,2733704_12016-scaled-1,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/2733704_12016-scaled-1.jpg,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8743"", ""title"": ""2733704_12016-scaled-1"", ""url"": ""https://na.org.za/kzn/2733704_12016-scaled-1/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4776"", ""title"": ""Common NA Terminology"", ""url"": ""https://na.org.za/kzn/et_pb_layout/common-na-terminology/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
8744,143021-e1763291423474,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/143021-e1763291423474.jpg,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8744"", ""title"": ""143021-e1763291423474"", ""url"": ""https://na.org.za/kzn/143021-e1763291423474/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4775"", ""title"": ""Add/Change Meeting"", ""url"": ""https://na.org.za/kzn/et_pb_layout/add-change-meeting/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
8745,2151118274,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/2151118274.jpg,3,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8745"", ""title"": ""2151118274"", ""url"": ""https://na.org.za/kzn/2151118274/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4774"", ""title"": ""Preambles"", ""url"": ""https://na.org.za/kzn/et_pb_layout/preambles/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8757"", ""title"": ""Preambles"", ""url"": ""https://na.org.za/kzn/preambles/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8746,helping-each-other-scaled-1,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/helping-each-other-scaled-1.jpg,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8746"", ""title"": ""helping-each-other-scaled-1"", ""url"": ""https://na.org.za/kzn/helping-each-other-scaled-1/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4773"", ""title"": ""Contact Us"", ""url"": ""https://na.org.za/kzn/et_pb_layout/contact-us/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
8747,123795,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/123795.jpg,3,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8747"", ""title"": ""123795"", ""url"": ""https://na.org.za/kzn/123795/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4772"", ""title"": ""ASC Contacts"", ""url"": ""https://na.org.za/kzn/et_pb_layout/asc-contacts/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8763"", ""title"": ""Area Service Committee"", ""url"": ""https://na.org.za/kzn/area-service-committee/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8748,2147770870-e1763292893626,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/2147770870-e1763292893626.jpg,3,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8748"", ""title"": ""2147770870-e1763292893626"", ""url"": ""https://na.org.za/kzn/2147770870-e1763292893626/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4771"", ""title"": ""Literature"", ""url"": ""https://na.org.za/kzn/et_pb_layout/literature/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8759"", ""title"": ""Literature"", ""url"": ""https://na.org.za/kzn/literature/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8749,120044,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/120044.jpg,3,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8749"", ""title"": ""120044"", ""url"": ""https://na.org.za/kzn/120044/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/kzn/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8761"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/kzn/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8750,2151930388,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/2151930388.jpg,3,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8750"", ""title"": ""2151930388"", ""url"": ""https://na.org.za/kzn/2151930388/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4769"", ""title"": ""Meetings"", ""url"": ""https://na.org.za/kzn/et_pb_layout/meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8755"", ""title"": ""Meetings"", ""url"": ""https://na.org.za/kzn/na-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8751,banner-wc-001-e1763484626801,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/banner-wc-001-e1763484626801.webp,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8751"", ""title"": ""banner-wc-001-e1763484626801"", ""url"": ""https://na.org.za/kzn/banner-wc-001-e1763484626801/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4768"", ""title"": ""Home"", ""url"": ""https://na.org.za/kzn/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
8752,29376,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/29376.jpg,3,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8752"", ""title"": ""29376"", ""url"": ""https://na.org.za/kzn/29376/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""4768"", ""title"": ""Home"", ""url"": ""https://na.org.za/kzn/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8734"", ""title"": ""Home"", ""url"": ""https://na.org.za/kzn/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8753,home-banner,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/home-banner.jpg,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8753"", ""title"": ""home-banner"", ""url"": ""https://na.org.za/kzn/home-banner/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8734"", ""title"": ""Home"", ""url"": ""https://na.org.za/kzn/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
8777,logo,narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/kzn/wp-content/uploads/sites/3/2025/11/logo.png,2,"[{""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8777"", ""title"": ""logo"", ""url"": ""https://na.org.za/kzn/logo/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouskwazulu-natal.WordPress.2026-08-16.xml"", ""source_id"": ""8776"", ""title"": ""Theme Builder Layout"", ""url"": ""https://na.org.za/kzn/et_footer_layout/theme-builder-layout/"", ""post_type"": ""et_footer_layout"", ""relation"": ""text-reference""}]"
4,favicon,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/favicon.png,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4"", ""title"": ""favicon"", ""url"": ""https://na.org.za/pta/favicon/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""5"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/pta/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""post-parent""}]"
5,cropped-favicon.png,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/cropped-favicon.png,1,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""5"", ""title"": ""cropped-favicon.png"", ""url"": ""https://na.org.za/pta/favicon/cropped-favicon-png/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}]"
6,29680,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/29680.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""6"", ""title"": ""29680"", ""url"": ""https://na.org.za/pta/29680/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4781"", ""title"": ""Policies and Resources"", ""url"": ""https://na.org.za/pta/et_pb_layout/policies-and-resources/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
7,129014,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/129014.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""7"", ""title"": ""129014"", ""url"": ""https://na.org.za/pta/129014/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4780"", ""title"": ""Contribute"", ""url"": ""https://na.org.za/pta/et_pb_layout/contribute/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
8,zapper,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/zapper.png,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""8"", ""title"": ""zapper"", ""url"": ""https://na.org.za/pta/zapper/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4780"", ""title"": ""Contribute"", ""url"": ""https://na.org.za/pta/et_pb_layout/contribute/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
9,2150951473,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/2150951473.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""9"", ""title"": ""2150951473"", ""url"": ""https://na.org.za/pta/2150951473/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4779"", ""title"": ""Subcommittees"", ""url"": ""https://na.org.za/pta/et_pb_layout/subcommittees/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
10,559,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/559.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""10"", ""title"": ""559"", ""url"": ""https://na.org.za/pta/559/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4778"", ""title"": ""Add Event"", ""url"": ""https://na.org.za/pta/et_pb_layout/add-event/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
11,584,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/584.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""11"", ""title"": ""584"", ""url"": ""https://na.org.za/pta/584/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4777"", ""title"": ""Events"", ""url"": ""https://na.org.za/pta/et_pb_layout/events/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
12,2733704_12016-scaled-1,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/2733704_12016-scaled-1.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""12"", ""title"": ""2733704_12016-scaled-1"", ""url"": ""https://na.org.za/pta/2733704_12016-scaled-1/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4776"", ""title"": ""Common NA Terminology"", ""url"": ""https://na.org.za/pta/et_pb_layout/common-na-terminology/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
13,143021-e1763291423474,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/143021-e1763291423474.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""13"", ""title"": ""143021-e1763291423474"", ""url"": ""https://na.org.za/pta/143021-e1763291423474/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4775"", ""title"": ""Add/Change Meeting"", ""url"": ""https://na.org.za/pta/et_pb_layout/add-change-meeting/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
14,2151118274,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/2151118274.jpg,3,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""14"", ""title"": ""2151118274"", ""url"": ""https://na.org.za/pta/2151118274/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4774"", ""title"": ""Preambles"", ""url"": ""https://na.org.za/pta/et_pb_layout/preambles/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4792"", ""title"": ""Group Readings"", ""url"": ""https://na.org.za/pta/group-readings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
15,helping-each-other-scaled-1,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/helping-each-other-scaled-1.jpg,3,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""15"", ""title"": ""helping-each-other-scaled-1"", ""url"": ""https://na.org.za/pta/helping-each-other-scaled-1/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4773"", ""title"": ""Contact Us"", ""url"": ""https://na.org.za/pta/et_pb_layout/contact-us/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4786"", ""title"": ""Contact Us"", ""url"": ""https://na.org.za/pta/contact-us/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
16,123795,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/123795.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""16"", ""title"": ""123795"", ""url"": ""https://na.org.za/pta/123795/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4772"", ""title"": ""ASC Contacts"", ""url"": ""https://na.org.za/pta/et_pb_layout/asc-contacts/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
17,2147770870-e1763292893626,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/2147770870-e1763292893626.jpg,3,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""17"", ""title"": ""2147770870-e1763292893626"", ""url"": ""https://na.org.za/pta/2147770870-e1763292893626/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4771"", ""title"": ""Literature"", ""url"": ""https://na.org.za/pta/et_pb_layout/literature/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4788"", ""title"": ""Literature"", ""url"": ""https://na.org.za/pta/literature/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
18,120044,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/120044.jpg,3,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""18"", ""title"": ""120044"", ""url"": ""https://na.org.za/pta/120044/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4770"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/pta/et_pb_layout/downloads/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4790"", ""title"": ""Downloads"", ""url"": ""https://na.org.za/pta/downloads/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
19,2151930388,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/2151930388.jpg,3,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""19"", ""title"": ""2151930388"", ""url"": ""https://na.org.za/pta/2151930388/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4769"", ""title"": ""Meetings"", ""url"": ""https://na.org.za/pta/et_pb_layout/meetings/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4799"", ""title"": ""Meetings"", ""url"": ""https://na.org.za/pta/na-meetings/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
20,banner-wc-001-e1763484626801,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/banner-wc-001-e1763484626801.webp,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""20"", ""title"": ""banner-wc-001-e1763484626801"", ""url"": ""https://na.org.za/pta/banner-wc-001-e1763484626801/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4768"", ""title"": ""Home"", ""url"": ""https://na.org.za/pta/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}]"
21,29376,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/29376.jpg,3,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""21"", ""title"": ""29376"", ""url"": ""https://na.org.za/pta/29376/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4768"", ""title"": ""Home"", ""url"": ""https://na.org.za/pta/et_pb_layout/home/"", ""post_type"": ""et_pb_layout"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4783"", ""title"": ""Home"", ""url"": ""https://na.org.za/pta/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
4797,home-banner,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/home-banner.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4797"", ""title"": ""home-banner"", ""url"": ""https://na.org.za/pta/home-banner/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4783"", ""title"": ""Home"", ""url"": ""https://na.org.za/pta/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
4803,logo,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/logo.png,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4803"", ""title"": ""logo"", ""url"": ""https://na.org.za/pta/logo/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4802"", ""title"": ""Theme Builder Layout"", ""url"": ""https://na.org.za/pta/et_footer_layout/theme-builder-layout/"", ""post_type"": ""et_footer_layout"", ""relation"": ""text-reference""}]"
4915,19692,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/19692.jpg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4915"", ""title"": ""19692"", ""url"": ""https://na.org.za/pta/19692/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4794"", ""title"": ""For The Newcomer"", ""url"": ""https://na.org.za/pta/for-the-newcomer/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
4917,NA-Keytag-Welcome,narcoticsanonymouspretoria.WordPress.2026-08-16.xml,https://www.gekkodev2.co.za/pta/wp-content/uploads/sites/4/2025/11/NA-Keytag-Welcome.jpeg,2,"[{""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4917"", ""title"": ""NA-Keytag-Welcome"", ""url"": ""https://na.org.za/pta/na-keytag-welcome/"", ""post_type"": ""attachment"", ""relation"": ""text-reference""}, {""xml_export"": ""narcoticsanonymouspretoria.WordPress.2026-08-16.xml"", ""source_id"": ""4794"", ""title"": ""For The Newcomer"", ""url"": ""https://na.org.za/pta/for-the-newcomer/"", ""post_type"": ""page"", ""relation"": ""text-reference""}]"
